Latitude,Longitude,PM25
49.5,23.125,18.797546
49.5,23.75,18.809505
49.5,24.375,18.63535
49.5,25.0,18.333902
49.5,25.625,17.97577
49.5,26.25,17.546535
49.5,26.875,17.111868
49.5,27.5,16.709969
49.5,28.125,16.666605
49.5,28.75,16.90477
49.5,29.375,17.256083
49.5,30.0,17.093847
49.5,30.625,17.531742
49.5,31.25,16.920586
49.5,31.875,16.736832
49.5,32.5,16.838472
49.5,33.125,17.122147
49.5,33.75,17.273355
49.5,34.375,16.94272
49.5,35.0,17.221249
49.5,35.625,16.927662
49.5,36.25,17.459166
49.5,36.875,17.352825
49.5,37.5,17.489624
49.5,38.125,17.327175
49.5,38.75,16.860388
49.5,39.375,16.30121
49.5,40.0,15.35877
49.5,40.625,14.898591
49.5,41.25,14.474353
49.5,41.875,14.1373825
49.5,42.5,14.075783
49.5,43.125,14.036033
49.5,43.75,14.00738
49.5,44.375,14.070462
49.5,45.0,13.980139
49.5,45.625,13.817054
49.5,46.25,13.708659
49.5,46.875,13.3661
49.5,47.5,12.969086
50.0,-28.125,4.086001
50.0,-27.5,4.097937
50.0,-26.875,4.1285977
50.0,-26.25,4.1605635
50.0,-25.625,4.180498
50.0,-25.0,4.213243
50.0,-24.375,4.24204
50.0,-23.75,4.254141
50.0,-23.125,4.255815
50.0,-22.5,4.274666
50.0,-21.875,4.3212423
50.0,-21.25,4.3664937
50.0,-20.625,4.4115868
50.0,-20.0,4.476094
50.0,-19.375,4.539179
50.0,-18.75,4.612299
50.0,-18.125,4.6957026
50.0,-17.5,4.761297
50.0,-16.875,4.8568993
50.0,-16.25,4.940994
50.0,-15.625,5.0056825
50.0,-15.0,5.0013914
50.0,-14.375,5.0169673
50.0,-13.75,5.0918813
50.0,-13.125,5.1910014
50.0,-12.5,5.298991
50.0,-11.875,5.4674964
50.0,-11.25,5.7206264
50.0,-10.625,5.9961414
50.0,-10.0,6.3229403
50.0,-9.375,6.5895495
50.0,-8.75,6.8106666
50.0,-8.125,7.0172143
50.0,-7.5,7.1957936
50.0,-6.875,7.3346043
50.0,-6.25,7.5514817
50.0,-5.625,7.778533
50.0,-5.0,8.09796
50.0,-4.375,8.664944
50.0,-3.75,9.159262
50.0,-3.125,9.611005
50.0,-2.5,10.056761
50.0,-1.875,10.368063
50.0,-1.25,10.919326
50.0,-0.625,11.240363
50.0,0.0,11.284333
50.0,0.625,11.439406
50.0,1.25,11.69409
50.0,1.875,12.308508
50.0,2.5,13.058474
50.0,3.125,13.640253
50.0,3.75,13.727977
50.0,4.375,13.825729
50.0,5.0,13.037949
50.0,5.625,13.110256
50.0,6.25,13.549873
50.0,6.875,14.12725
50.0,7.5,14.891578
50.0,8.125,16.046667
50.0,8.75,15.660782
50.0,9.375,14.656246
50.0,10.0,14.468029
50.0,10.625,14.470983
50.0,11.25,14.63431
50.0,11.875,14.764259
50.0,12.5,15.831081
50.0,13.125,17.770994
50.0,13.75,18.219004
50.0,14.375,19.650448
50.0,15.0,19.081993
50.0,15.625,19.51334
50.0,16.25,19.255047
50.0,16.875,19.491512
50.0,17.5,20.23791
50.0,18.125,21.420479
50.0,18.75,23.460962
50.0,19.375,23.57075
50.0,20.0,21.46168
50.0,20.625,20.820917
50.0,21.25,20.641819
50.0,21.875,20.152695
50.0,22.5,19.741343
50.0,23.125,18.99973
50.0,23.75,18.695723
50.0,24.375,18.291115
50.0,25.0,17.871637
50.0,25.625,17.561638
50.0,26.25,17.032
50.0,26.875,16.78021
50.0,27.5,16.569633
50.0,28.125,16.418634
50.0,28.75,16.715088
50.0,29.375,16.98552
50.0,30.0,17.227613
50.0,30.625,19.10456
50.0,31.25,17.61968
50.0,31.875,17.07052
50.0,32.5,17.031717
50.0,33.125,17.03297
50.0,33.75,16.892826
50.0,34.375,16.578459
50.0,35.0,16.702822
50.0,35.625,16.587313
50.0,36.25,17.261396
50.0,36.875,16.838417
50.0,37.5,16.83669
50.0,38.125,16.580446
50.0,38.75,16.082142
50.0,39.375,15.662355
50.0,40.0,15.106742
50.0,40.625,14.912653
50.0,41.25,14.78531
50.0,41.875,14.276119
50.0,42.5,14.078599
50.0,43.125,14.086655
50.0,43.75,13.978759
50.0,44.375,13.811984
50.0,45.0,13.815807
50.0,45.625,13.665291
50.0,46.25,13.537226
50.0,46.875,13.285167
50.0,47.5,12.985319
50.5,-28.125,4.0771556
50.5,-27.5,4.086415
50.5,-26.875,4.103425
50.5,-26.25,4.125026
50.5,-25.625,4.13904
50.5,-25.0,4.181638
50.5,-24.375,4.2183785
50.5,-23.75,4.2329187
50.5,-23.125,4.2422
50.5,-22.5,4.272198
50.5,-21.875,4.3230925
50.5,-21.25,4.3888702
50.5,-20.625,4.428791
50.5,-20.0,4.5036106
50.5,-19.375,4.575865
50.5,-18.75,4.6117644
50.5,-18.125,4.6725955
50.5,-17.5,4.738021
50.5,-16.875,4.864533
50.5,-16.25,4.9592786
50.5,-15.625,5.035354
50.5,-15.0,5.0410466
50.5,-14.375,5.0545373
50.5,-13.75,5.1279035
50.5,-13.125,5.2487516
50.5,-12.5,5.3746657
50.5,-11.875,5.565538
50.5,-11.25,5.8130503
50.5,-10.625,6.074739
50.5,-10.0,6.3964705
50.5,-9.375,6.6667595
50.5,-8.75,6.905676
50.5,-8.125,7.121733
50.5,-7.5,7.25667
50.5,-6.875,7.3543363
50.5,-6.25,7.475797
50.5,-5.625,7.647258
50.5,-5.0,7.8002152
50.5,-4.375,8.614087
50.5,-3.75,9.066959
50.5,-3.125,9.55785
50.5,-2.5,9.853732
50.5,-1.875,10.22566
50.5,-1.25,10.851192
50.5,-0.625,11.2165
50.5,0.0,11.549721
50.5,0.625,11.681872
50.5,1.25,11.8255005
50.5,1.875,12.7617445
50.5,2.5,13.794494
50.5,3.125,14.616835
50.5,3.75,14.728483
50.5,4.375,15.3742485
50.5,5.0,14.476185
50.5,5.625,14.311135
50.5,6.25,15.144409
50.5,6.875,16.190325
50.5,7.5,16.217363
50.5,8.125,16.166502
50.5,8.75,16.234072
50.5,9.375,15.226347
50.5,10.0,14.99243
50.5,10.625,14.517405
50.5,11.25,14.439699
50.5,11.875,14.691608
50.5,12.5,15.834506
50.5,13.125,17.745222
50.5,13.75,20.450634
50.5,14.375,21.106844
50.5,15.0,21.158245
50.5,15.625,20.591904
50.5,16.25,19.930351
50.5,16.875,19.130678
50.5,17.5,19.952536
50.5,18.125,20.535719
50.5,18.75,22.863846
50.5,19.375,24.145994
50.5,20.0,22.37615
50.5,20.625,21.446978
50.5,21.25,20.850405
50.5,21.875,20.09543
50.5,22.5,19.579752
50.5,23.125,18.993458
50.5,23.75,18.520748
50.5,24.375,18.218578
50.5,25.0,17.730654
50.5,25.625,17.381466
50.5,26.25,17.159016
50.5,26.875,16.796797
50.5,27.5,16.4764
50.5,28.125,16.267199
50.5,28.75,16.608976
50.5,29.375,16.89497
50.5,30.0,17.433722
50.5,30.625,19.190405
50.5,31.25,17.572012
50.5,31.875,16.931402
50.5,32.5,16.710443
50.5,33.125,16.637852
50.5,33.75,16.386795
50.5,34.375,16.132385
50.5,35.0,16.22311
50.5,35.625,16.452383
50.5,36.25,16.767237
50.5,36.875,16.833933
50.5,37.5,16.354822
50.5,38.125,16.111649
50.5,38.75,15.699813
50.5,39.375,15.41962
50.5,40.0,15.088632
50.5,40.625,15.001864
50.5,41.25,14.833674
50.5,41.875,14.321707
50.5,42.5,14.16452
50.5,43.125,14.036176
50.5,43.75,13.761048
50.5,44.375,13.622097
50.5,45.0,13.633769
50.5,45.625,13.570034
50.5,46.25,13.488611
50.5,46.875,13.315293
50.5,47.5,13.171426
51.0,-28.125,4.0511436
51.0,-27.5,4.065979
51.0,-26.875,4.085548
51.0,-26.25,4.11038
51.0,-25.625,4.1264806
51.0,-25.0,4.1735783
51.0,-24.375,4.207181
51.0,-23.75,4.21519
51.0,-23.125,4.2289453
51.0,-22.5,4.2769256
51.0,-21.875,4.3292804
51.0,-21.25,4.382056
51.0,-20.625,4.412761
51.0,-20.0,4.4663715
51.0,-19.375,4.5353107
51.0,-18.75,4.585679
51.0,-18.125,4.6160884
51.0,-17.5,4.687219
51.0,-16.875,4.816801
51.0,-16.25,4.9351826
51.0,-15.625,5.0241213
51.0,-15.0,5.0813875
51.0,-14.375,5.1327662
51.0,-13.75,5.2210383
51.0,-13.125,5.3248706
51.0,-12.5,5.472534
51.0,-11.875,5.6982875
51.0,-11.25,5.9240775
51.0,-10.625,6.158921
51.0,-10.0,6.496471
51.0,-9.375,6.8130713
51.0,-8.75,7.0595803
51.0,-8.125,7.277536
51.0,-7.5,7.45367
51.0,-6.875,7.5413027
51.0,-6.25,7.681783
51.0,-5.625,7.7846594
51.0,-5.0,7.860341
51.0,-4.375,8.360781
51.0,-3.75,8.922196
51.0,-3.125,9.7329
51.0,-2.5,10.194605
51.0,-1.875,10.692144
51.0,-1.25,11.430656
51.0,-0.625,11.336699
51.0,0.0,11.682155
51.0,0.625,11.795888
51.0,1.25,11.830852
51.0,1.875,12.697797
51.0,2.5,14.0406275
51.0,3.125,14.5697775
51.0,3.75,15.624203
51.0,4.375,16.505629
51.0,5.0,15.448765
51.0,5.625,15.262005
51.0,6.25,15.884966
51.0,6.875,18.090763
51.0,7.5,17.213085
51.0,8.125,16.127983
51.0,8.75,15.923079
51.0,9.375,15.239931
51.0,10.0,15.147235
51.0,10.625,14.864134
51.0,11.25,14.839355
51.0,11.875,15.349144
51.0,12.5,15.547679
51.0,13.125,16.54873
51.0,13.75,19.179651
51.0,14.375,19.213001
51.0,15.0,19.310926
51.0,15.625,18.65859
51.0,16.25,18.567348
51.0,16.875,18.786388
51.0,17.5,19.646122
51.0,18.125,19.902977
51.0,18.75,20.712757
51.0,19.375,21.883026
51.0,20.0,20.701838
51.0,20.625,20.377228
51.0,21.25,20.335644
51.0,21.875,20.098366
51.0,22.5,19.624428
51.0,23.125,18.932102
51.0,23.75,18.294455
51.0,24.375,17.648361
51.0,25.0,17.282747
51.0,25.625,16.98395
51.0,26.25,17.052893
51.0,26.875,16.883379
51.0,27.5,16.448208
51.0,28.125,16.137419
51.0,28.75,16.181784
51.0,29.375,16.473017
51.0,30.0,16.779282
51.0,30.625,17.43393
51.0,31.25,16.67166
51.0,31.875,16.453669
51.0,32.5,16.220304
51.0,33.125,16.224943
51.0,33.75,16.019453
51.0,34.375,15.917663
51.0,35.0,15.954994
51.0,35.625,16.157238
51.0,36.25,16.266806
51.0,36.875,16.558037
51.0,37.5,16.27135
51.0,38.125,15.969115
51.0,38.75,15.520265
51.0,39.375,15.447589
51.0,40.0,15.061388
51.0,40.625,14.867419
51.0,41.25,14.670835
51.0,41.875,14.365065
51.0,42.5,14.192465
51.0,43.125,13.92804
51.0,43.75,13.733247
51.0,44.375,13.638911
51.0,45.0,13.615989
51.0,45.625,13.832277
51.0,46.25,14.05951
51.0,46.875,13.599174
51.0,47.5,13.421352
51.5,-28.125,4.0345592
51.5,-27.5,4.0463476
51.5,-26.875,4.0667214
51.5,-26.25,4.099834
51.5,-25.625,4.1285086
51.5,-25.0,4.167325
51.5,-24.375,4.195299
51.5,-23.75,4.2010403
51.5,-23.125,4.223378
51.5,-22.5,4.2686462
51.5,-21.875,4.333071
51.5,-21.25,4.386812
51.5,-20.625,4.407931
51.5,-20.0,4.4315896
51.5,-19.375,4.5013485
51.5,-18.75,4.5487404
51.5,-18.125,4.588435
51.5,-17.5,4.6564054
51.5,-16.875,4.783655
51.5,-16.25,4.8968916
51.5,-15.625,4.99188
51.5,-15.0,5.0737133
51.5,-14.375,5.164324
51.5,-13.75,5.2898936
51.5,-13.125,5.404246
51.5,-12.5,5.616712
51.5,-11.875,5.8814235
51.5,-11.25,6.0808573
51.5,-10.625,6.28078
51.5,-10.0,6.7331357
51.5,-9.375,7.128753
51.5,-8.75,7.442873
51.5,-8.125,7.548526
51.5,-7.5,7.739236
51.5,-6.875,7.82047
51.5,-6.25,7.922961
51.5,-5.625,8.059679
51.5,-5.0,8.318536
51.5,-4.375,8.649022
51.5,-3.75,9.236182
51.5,-3.125,10.194095
51.5,-2.5,10.665344
51.5,-1.875,10.996908
51.5,-1.25,11.602905
51.5,-0.625,12.276715
51.5,0.0,12.828042
51.5,0.625,12.677463
51.5,1.25,12.170251
51.5,1.875,12.45648
51.5,2.5,13.213237
51.5,3.125,13.733132
51.5,3.75,15.097125
51.5,4.375,16.91411
51.5,5.0,15.772117
51.5,5.625,15.659226
51.5,6.25,16.349934
51.5,6.875,18.975529
51.5,7.5,18.496065
51.5,8.125,16.994051
51.5,8.75,16.121775
51.5,9.375,15.617205
51.5,10.0,15.464977
51.5,10.625,15.296491
51.5,11.25,15.32136
51.5,11.875,15.974394
51.5,12.5,15.653841
51.5,13.125,15.785072
51.5,13.75,16.60009
51.5,14.375,17.41191
51.5,15.0,17.38526
51.5,15.625,17.223661
51.5,16.25,17.605062
51.5,16.875,18.450539
51.5,17.5,19.096354
51.5,18.125,19.350176
51.5,18.75,19.832457
51.5,19.375,21.360767
51.5,20.0,20.386003
51.5,20.625,19.89682
51.5,21.25,20.143372
51.5,21.875,19.702436
51.5,22.5,19.087502
51.5,23.125,18.254541
51.5,23.75,17.711914
51.5,24.375,17.009844
51.5,25.0,16.74269
51.5,25.625,16.654633
51.5,26.25,17.09074
51.5,26.875,18.270384
51.5,27.5,18.430653
51.5,28.125,16.031097
51.5,28.75,16.088215
51.5,29.375,16.457737
51.5,30.0,15.976862
51.5,30.625,16.39474
51.5,31.25,16.305815
51.5,31.875,16.023504
51.5,32.5,15.810285
51.5,33.125,15.753405
51.5,33.75,15.641183
51.5,34.375,15.571154
51.5,35.0,15.623585
51.5,35.625,15.668427
51.5,36.25,16.194643
51.5,36.875,15.877615
51.5,37.5,16.024115
51.5,38.125,15.852499
51.5,38.75,15.71851
51.5,39.375,16.2378
51.5,40.0,15.499695
51.5,40.625,15.123697
51.5,41.25,14.852692
51.5,41.875,14.494133
51.5,42.5,14.205756
51.5,43.125,14.01361
51.5,43.75,13.889572
51.5,44.375,13.785353
51.5,45.0,13.809739
51.5,45.625,14.253206
51.5,46.25,14.509743
51.5,46.875,13.808638
51.5,47.5,13.648709
52.0,-28.125,4.0378795
52.0,-27.5,4.0502534
52.0,-26.875,4.0632253
52.0,-26.25,4.097602
52.0,-25.625,4.126322
52.0,-25.0,4.162793
52.0,-24.375,4.18353
52.0,-23.75,4.193931
52.0,-23.125,4.2183847
52.0,-22.5,4.260638
52.0,-21.875,4.3205457
52.0,-21.25,4.3729286
52.0,-20.625,4.4028907
52.0,-20.0,4.4424944
52.0,-19.375,4.5025244
52.0,-18.75,4.5390882
52.0,-18.125,4.579682
52.0,-17.5,4.6383476
52.0,-16.875,4.7400904
52.0,-16.25,4.845783
52.0,-15.625,4.930434
52.0,-15.0,5.0360436
52.0,-14.375,5.171995
52.0,-13.75,5.3220997
52.0,-13.125,5.4665465
52.0,-12.5,5.714256
52.0,-11.875,6.0039215
52.0,-11.25,6.215817
52.0,-10.625,6.3664284
52.0,-10.0,6.6848903
52.0,-9.375,7.1265607
52.0,-8.75,7.4578056
52.0,-8.125,7.7510114
52.0,-7.5,8.040549
52.0,-6.875,8.182294
52.0,-6.25,8.191425
52.0,-5.625,8.099613
52.0,-5.0,8.303155
52.0,-4.375,8.643006
52.0,-3.75,9.448118
52.0,-3.125,10.316846
52.0,-2.5,10.723625
52.0,-1.875,11.266231
52.0,-1.25,11.5998125
52.0,-0.625,12.032382
52.0,0.0,12.427935
52.0,0.625,12.469128
52.0,1.25,12.220391
52.0,1.875,12.458381
52.0,2.5,12.622177
52.0,3.125,13.027696
52.0,3.75,13.489454
52.0,4.375,15.171125
52.0,5.0,15.239923
52.0,5.625,15.242692
52.0,6.25,15.514737
52.0,6.875,17.089367
52.0,7.5,17.839739
52.0,8.125,16.895021
52.0,8.75,16.578838
52.0,9.375,16.200428
52.0,10.0,16.26828
52.0,10.625,16.078794
52.0,11.25,15.615789
52.0,11.875,15.763532
52.0,12.5,15.592751
52.0,13.125,16.16154
52.0,13.75,16.320856
52.0,14.375,16.94166
52.0,15.0,16.701126
52.0,15.625,16.85153
52.0,16.25,17.495508
52.0,16.875,18.706123
52.0,17.5,18.859224
52.0,18.125,19.440006
52.0,18.75,19.571117
52.0,19.375,20.03823
52.0,20.0,19.644632
52.0,20.625,19.955896
52.0,21.25,20.569216
52.0,21.875,19.338137
52.0,22.5,18.601946
52.0,23.125,17.803408
52.0,23.75,17.375809
52.0,24.375,16.798162
52.0,25.0,16.629711
52.0,25.625,16.447687
52.0,26.25,16.46562
52.0,26.875,16.565609
52.0,27.5,16.347942
52.0,28.125,15.6949005
52.0,28.75,15.831988
52.0,29.375,16.377653
52.0,30.0,15.797935
52.0,30.625,16.664148
52.0,31.25,16.35319
52.0,31.875,15.767182
52.0,32.5,15.550173
52.0,33.125,15.581371
52.0,33.75,15.455172
52.0,34.375,15.367972
52.0,35.0,15.377577
52.0,35.625,15.425363
52.0,36.25,16.430183
52.0,36.875,15.817832
52.0,37.5,15.798543
52.0,38.125,15.707884
52.0,38.75,15.765645
52.0,39.375,16.451803
52.0,40.0,15.683079
52.0,40.625,15.235434
52.0,41.25,14.827976
52.0,41.875,14.371017
52.0,42.5,14.198091
52.0,43.125,14.424462
52.0,43.75,14.166637
52.0,44.375,14.022352
52.0,45.0,13.973399
52.0,45.625,14.132684
52.0,46.25,14.134316
52.0,46.875,13.765532
52.0,47.5,13.818497
52.5,-28.125,4.044924
52.5,-27.5,4.0638857
52.5,-26.875,4.076769
52.5,-26.25,4.109643
52.5,-25.625,4.139826
52.5,-25.0,4.1708446
52.5,-24.375,4.1884403
52.5,-23.75,4.204305
52.5,-23.125,4.219512
52.5,-22.5,4.2517633
52.5,-21.875,4.300166
52.5,-21.25,4.3637767
52.5,-20.625,4.413567
52.5,-20.0,4.4600363
52.5,-19.375,4.5242643
52.5,-18.75,4.550949
52.5,-18.125,4.572722
52.5,-17.5,4.619233
52.5,-16.875,4.712774
52.5,-16.25,4.82341
52.5,-15.625,4.9128385
52.5,-15.0,5.014284
52.5,-14.375,5.1707745
52.5,-13.75,5.3442445
52.5,-13.125,5.544302
52.5,-12.5,5.8197284
52.5,-11.875,6.105156
52.5,-11.25,6.3204355
52.5,-10.625,6.397788
52.5,-10.0,6.6604366
52.5,-9.375,7.0744944
52.5,-8.75,7.2930408
52.5,-8.125,7.58909
52.5,-7.5,7.9842787
52.5,-6.875,8.304769
52.5,-6.25,8.371841
52.5,-5.625,8.13746
52.5,-5.0,8.272171
52.5,-4.375,8.41965
52.5,-3.75,8.925841
52.5,-3.125,9.61347
52.5,-2.5,10.72889
52.5,-1.875,11.793021
52.5,-1.25,12.324783
52.5,-0.625,12.045155
52.5,0.0,12.107954
52.5,0.625,12.181275
52.5,1.25,12.131048
52.5,1.875,12.143884
52.5,2.5,12.285721
52.5,3.125,12.634841
52.5,3.75,12.713187
52.5,4.375,13.462369
52.5,5.0,14.05884
52.5,5.625,14.478283
52.5,6.25,14.578079
52.5,6.875,15.510982
52.5,7.5,16.01901
52.5,8.125,16.144958
52.5,8.75,16.510548
52.5,9.375,16.386051
52.5,10.0,16.605404
52.5,10.625,16.69583
52.5,11.25,16.279753
52.5,11.875,16.506887
52.5,12.5,16.326723
52.5,13.125,16.972626
52.5,13.75,16.65769
52.5,14.375,16.599272
52.5,15.0,16.578897
52.5,15.625,16.788103
52.5,16.25,17.395048
52.5,16.875,18.479393
52.5,17.5,18.48527
52.5,18.125,19.087288
52.5,18.75,19.463932
52.5,19.375,19.381704
52.5,20.0,19.179743
52.5,20.625,19.578577
52.5,21.25,19.83764
52.5,21.875,18.658037
52.5,22.5,17.993914
52.5,23.125,17.38091
52.5,23.75,17.080507
52.5,24.375,16.785192
52.5,25.0,16.785643
52.5,25.625,16.289406
52.5,26.25,16.171373
52.5,26.875,15.975173
52.5,27.5,15.818021
52.5,28.125,15.44334
52.5,28.75,15.376225
52.5,29.375,15.665869
52.5,30.0,15.560586
52.5,30.625,16.695091
52.5,31.25,16.007818
52.5,31.875,15.5647955
52.5,32.5,15.353682
52.5,33.125,15.293762
52.5,33.75,15.306581
52.5,34.375,15.0948105
52.5,35.0,15.217289
52.5,35.625,15.174738
52.5,36.25,16.16343
52.5,36.875,15.632746
52.5,37.5,15.786811
52.5,38.125,15.799694
52.5,38.75,15.956151
52.5,39.375,16.304588
52.5,40.0,16.214907
52.5,40.625,15.427527
52.5,41.25,15.490684
52.5,41.875,14.56614
52.5,42.5,14.3249
52.5,43.125,14.46252
52.5,43.75,14.1519785
52.5,44.375,13.978929
52.5,45.0,13.927518
52.5,45.625,13.727446
52.5,46.25,13.639213
52.5,46.875,13.529964
52.5,47.5,13.681737
53.0,-28.125,4.0618377
53.0,-27.5,4.073579
53.0,-26.875,4.074375
53.0,-26.25,4.1055236
53.0,-25.625,4.133468
53.0,-25.0,4.165114
53.0,-24.375,4.19319
53.0,-23.75,4.2087836
53.0,-23.125,4.223514
53.0,-22.5,4.246402
53.0,-21.875,4.289339
53.0,-21.25,4.3519106
53.0,-20.625,4.407946
53.0,-20.0,4.462969
53.0,-19.375,4.530115
53.0,-18.75,4.5703244
53.0,-18.125,4.6009693
53.0,-17.5,4.6551266
53.0,-16.875,4.7324157
53.0,-16.25,4.8278856
53.0,-15.625,4.8969226
53.0,-15.0,5.002624
53.0,-14.375,5.15917
53.0,-13.75,5.3739605
53.0,-13.125,5.638536
53.0,-12.5,5.8969026
53.0,-11.875,6.1358685
53.0,-11.25,6.3377657
53.0,-10.625,6.4640102
53.0,-10.0,6.6465774
53.0,-9.375,7.1162205
53.0,-8.75,7.3133454
53.0,-8.125,7.4085093
53.0,-7.5,7.801557
53.0,-6.875,8.419583
53.0,-6.25,8.58558
53.0,-5.625,8.10395
53.0,-5.0,8.188933
53.0,-4.375,8.225146
53.0,-3.75,8.809602
53.0,-3.125,9.972781
53.0,-2.5,11.654545
53.0,-1.875,12.090169
53.0,-1.25,13.152503
53.0,-0.625,12.728548
53.0,0.0,12.335417
53.0,0.625,12.057363
53.0,1.25,11.8888445
53.0,1.875,11.915591
53.0,2.5,12.129547
53.0,3.125,12.227868
53.0,3.75,12.403501
53.0,4.375,12.660413
53.0,5.0,13.141827
53.0,5.625,13.681992
53.0,6.25,14.136233
53.0,6.875,15.244569
53.0,7.5,15.8709345
53.0,8.125,16.979954
53.0,8.75,17.85393
53.0,9.375,17.405077
53.0,10.0,17.287134
53.0,10.625,17.15143
53.0,11.25,16.623985
53.0,11.875,16.84059
53.0,12.5,16.806982
53.0,13.125,16.838757
53.0,13.75,16.599924
53.0,14.375,17.245663
53.0,15.0,17.094887
53.0,15.625,16.85945
53.0,16.25,17.017374
53.0,16.875,17.511066
53.0,17.5,17.852348
53.0,18.125,18.667953
53.0,18.75,19.094007
53.0,19.375,18.789
53.0,20.0,18.608679
53.0,20.625,18.475847
53.0,21.25,18.269228
53.0,21.875,18.212458
53.0,22.5,17.456017
53.0,23.125,17.294373
53.0,23.75,16.857456
53.0,24.375,17.078423
53.0,25.0,17.325888
53.0,25.625,16.439846
53.0,26.25,16.090408
53.0,26.875,15.769966
53.0,27.5,15.7006035
53.0,28.125,15.352455
53.0,28.75,15.189627
53.0,29.375,15.3465605
53.0,30.0,15.301014
53.0,30.625,15.668199
53.0,31.25,15.385692
53.0,31.875,15.407707
53.0,32.5,15.310105
53.0,33.125,15.07254
53.0,33.75,15.132359
53.0,34.375,15.548404
53.0,35.0,15.129794
53.0,35.625,15.050885
53.0,36.25,15.694543
53.0,36.875,15.412628
53.0,37.5,15.557829
53.0,38.125,15.7395525
53.0,38.75,15.9376
53.0,39.375,16.294086
53.0,40.0,16.371185
53.0,40.625,15.556667
53.0,41.25,15.6536255
53.0,41.875,14.684075
53.0,42.5,14.447793
53.0,43.125,14.238842
53.0,43.75,14.018056
53.0,44.375,13.996103
53.0,45.0,14.276089
53.0,45.625,13.895183
53.0,46.25,13.572133
53.0,46.875,13.475921
53.0,47.5,13.383065
53.5,-28.125,4.0984006
53.5,-27.5,4.1028275
53.5,-26.875,4.0914087
53.5,-26.25,4.1095095
53.5,-25.625,4.130652
53.5,-25.0,4.1718655
53.5,-24.375,4.2048078
53.5,-23.75,4.221911
53.5,-23.125,4.236711
53.5,-22.5,4.246709
53.5,-21.875,4.281629
53.5,-21.25,4.326898
53.5,-20.625,4.375597
53.5,-20.0,4.4408083
53.5,-19.375,4.5079575
53.5,-18.75,4.577917
53.5,-18.125,4.6286244
53.5,-17.5,4.680752
53.5,-16.875,4.7520213
53.5,-16.25,4.839722
53.5,-15.625,4.909849
53.5,-15.0,5.0326347
53.5,-14.375,5.2020006
53.5,-13.75,5.4206843
53.5,-13.125,5.713919
53.5,-12.5,5.9330916
53.5,-11.875,6.1485233
53.5,-11.25,6.3140025
53.5,-10.625,6.396707
53.5,-10.0,6.6952624
53.5,-9.375,7.2218204
53.5,-8.75,7.1631474
53.5,-8.125,7.2438345
53.5,-7.5,7.549513
53.5,-6.875,8.18073
53.5,-6.25,8.448994
53.5,-5.625,8.027971
53.5,-5.0,8.249878
53.5,-4.375,8.261115
53.5,-3.75,8.731066
53.5,-3.125,9.862164
53.5,-2.5,11.937004
53.5,-1.875,12.475471
53.5,-1.25,13.217365
53.5,-0.625,13.837856
53.5,0.0,12.635423
53.5,0.625,11.95471
53.5,1.25,11.951245
53.5,1.875,11.85773
53.5,2.5,11.823419
53.5,3.125,11.83428
53.5,3.75,11.975658
53.5,4.375,12.263633
53.5,5.0,12.591096
53.5,5.625,13.357004
53.5,6.25,13.934973
53.5,6.875,14.775324
53.5,7.5,15.61536
53.5,8.125,17.38084
53.5,8.75,18.48195
53.5,9.375,18.467615
53.5,10.0,18.528713
53.5,10.625,18.20111
53.5,11.25,17.252953
53.5,11.875,16.997593
53.5,12.5,16.935946
53.5,13.125,16.819132
53.5,13.75,16.62853
53.5,14.375,17.239256
53.5,15.0,17.0769
53.5,15.625,16.76323
53.5,16.25,16.608055
53.5,16.875,16.938637
53.5,17.5,17.204817
53.5,18.125,17.852673
53.5,18.75,18.60696
53.5,19.375,18.075092
53.5,20.0,17.94918
53.5,20.625,17.81601
53.5,21.25,17.525883
53.5,21.875,17.656834
53.5,22.5,17.01116
53.5,23.125,16.8461
53.5,23.75,17.062973
53.5,24.375,17.06976
53.5,25.0,17.30724
53.5,25.625,16.303982
53.5,26.25,15.938731
53.5,26.875,15.722373
53.5,27.5,15.961439
53.5,28.125,15.5872555
53.5,28.75,15.183796
53.5,29.375,15.122662
53.5,30.0,15.045753
53.5,30.625,15.181216
53.5,31.25,14.925156
53.5,31.875,15.106977
53.5,32.5,14.969342
53.5,33.125,14.825827
53.5,33.75,14.817326
53.5,34.375,15.854305
53.5,35.0,15.075305
53.5,35.625,14.951874
53.5,36.25,15.350103
53.5,36.875,15.392684
53.5,37.5,15.623339
53.5,38.125,15.98432
53.5,38.75,15.845167
53.5,39.375,15.833513
53.5,40.0,15.775338
53.5,40.625,15.235889
53.5,41.25,15.080494
53.5,41.875,14.719649
53.5,42.5,14.889794
53.5,43.125,14.229224
53.5,43.75,14.008546
53.5,44.375,14.0335045
53.5,45.0,14.611965
53.5,45.625,14.0878315
53.5,46.25,13.659947
53.5,46.875,13.490056
53.5,47.5,13.336721
54.0,-28.125,4.1306124
54.0,-27.5,4.1378756
54.0,-26.875,4.124078
54.0,-26.25,4.1321836
54.0,-25.625,4.1425614
54.0,-25.0,4.1834993
54.0,-24.375,4.220462
54.0,-23.75,4.2411747
54.0,-23.125,4.250767
54.0,-22.5,4.25322
54.0,-21.875,4.2741055
54.0,-21.25,4.311819
54.0,-20.625,4.3517194
54.0,-20.0,4.40979
54.0,-19.375,4.4895754
54.0,-18.75,4.586121
