Latitude,Longitude,Air Pollution Level
48.5,35.0,2.9578084e-08
48.5,35.625,3.0647445e-08
48.5,36.25,3.0739578e-08
48.5,36.875,3.0208312e-08
48.5,37.5,2.865142e-08
48.5,38.125,2.897752e-08
48.5,38.75,2.9955363e-08
48.5,39.375,2.978852e-08
48.5,40.0,3.0383436e-08
48.5,40.625,3.0664125e-08
48.5,41.25,3.0923335e-08
48.5,41.875,3.1059322e-08
48.5,42.5,3.115102e-08
48.5,43.125,3.1286156e-08
48.5,43.75,3.0801843e-08
48.5,44.375,3.020175e-08
48.5,45.0,3.042161e-08
48.5,45.625,3.052797e-08
48.5,46.25,3.0679047e-08
48.5,46.875,3.065861e-08
48.5,47.5,3.070456e-08
49.0,-28.125,2.7392113e-08
49.0,-27.5,2.7381155e-08
49.0,-26.875,2.7392748e-08
49.0,-26.25,2.7398139e-08
49.0,-25.625,2.7416927e-08
49.0,-25.0,2.7441967e-08
49.0,-24.375,2.7464248e-08
49.0,-23.75,2.748913e-08
49.0,-23.125,2.7504715e-08
49.0,-22.5,2.7526143e-08
49.0,-21.875,2.7562336e-08
49.0,-21.25,2.7591138e-08
49.0,-20.625,2.7611096e-08
49.0,-20.0,2.7633439e-08
49.0,-19.375,2.7681057e-08
49.0,-18.75,2.7754371e-08
49.0,-18.125,2.7848097e-08
49.0,-17.5,2.7956535e-08
49.0,-16.875,2.806309e-08
49.0,-16.25,2.8144402e-08
49.0,-15.625,2.8211218e-08
49.0,-15.0,2.829144e-08
49.0,-14.375,2.8384093e-08
49.0,-13.75,2.8484502e-08
49.0,-13.125,2.856452e-08
49.0,-12.5,2.8683395e-08
49.0,-11.875,2.888883e-08
49.0,-11.25,2.919158e-08
49.0,-10.625,2.9427758e-08
49.0,-10.0,2.9682354e-08
49.0,-9.375,2.980524e-08
49.0,-8.75,2.9940313e-08
49.0,-8.125,3.0058967e-08
49.0,-7.5,3.015459e-08
49.0,-6.875,3.0210046e-08
49.0,-6.25,3.0373958e-08
49.0,-5.625,3.048475e-08
49.0,-5.0,3.0596656e-08
49.0,-4.375,3.0529694e-08
49.0,-3.75,3.035706e-08
49.0,-3.125,3.0306293e-08
49.0,-2.5,3.016198e-08
49.0,-1.875,2.987769e-08
49.0,-1.25,2.8061313e-08
49.0,-0.625,2.7668536e-08
49.0,0.0,2.6926914e-08
49.0,0.625,2.6583725e-08
49.0,1.25,2.6097425e-08
49.0,1.875,2.5509117e-08
49.0,2.5,2.4527779e-08
49.0,3.125,2.648341e-08
49.0,3.75,2.7248504e-08
49.0,4.375,2.7550804e-08
49.0,5.0,2.7844603e-08
49.0,5.625,2.7692568e-08
49.0,6.25,2.693503e-08
49.0,6.875,2.6926834e-08
49.0,7.5,2.7340322e-08
49.0,8.125,2.714257e-08
49.0,8.75,2.834197e-08
49.0,9.375,2.8930673e-08
49.0,10.0,2.9804852e-08
49.0,10.625,2.9958063e-08
49.0,11.25,2.9431376e-08
49.0,11.875,2.9720704e-08
49.0,12.5,3.0132874e-08
49.0,13.125,3.079597e-08
49.0,13.75,3.1182136e-08
49.0,14.375,3.0726312e-08
49.0,15.0,3.0920965e-08
49.0,15.625,3.0362205e-08
49.0,16.25,2.9737429e-08
49.0,16.875,2.9426932e-08
49.0,17.5,2.9703571e-08
49.0,18.125,3.0143962e-08
49.0,18.75,3.0696995e-08
49.0,19.375,3.1804554e-08
49.0,20.0,3.2209424e-08
49.0,20.625,3.14101e-08
49.0,21.25,2.956002e-08
49.0,21.875,3.0113284e-08
49.0,22.5,3.121874e-08
49.0,23.125,3.1538068e-08
49.0,23.75,3.1671515e-08
49.0,24.375,3.1474528e-08
49.0,25.0,3.119547e-08
49.0,25.625,3.092527e-08
49.0,26.25,3.075706e-08
49.0,26.875,3.068487e-08
49.0,27.5,3.077099e-08
49.0,28.125,3.0789387e-08
49.0,28.75,3.0622367e-08
49.0,29.375,2.998416e-08
49.0,30.0,3.060398e-08
49.0,30.625,3.0636684e-08
49.0,31.25,3.0739695e-08
49.0,31.875,3.0715608e-08
49.0,32.5,3.0792123e-08
49.0,33.125,3.0925616e-08
49.0,33.75,3.0466325e-08
49.0,34.375,3.049511e-08
49.0,35.0,3.0198777e-08
49.0,35.625,3.0450263e-08
49.0,36.25,3.04042e-08
49.0,36.875,3.0059258e-08
49.0,37.5,2.9159086e-08
49.0,38.125,2.9167582e-08
49.0,38.75,2.9506204e-08
49.0,39.375,2.921232e-08
49.0,40.0,3.004845e-08
49.0,40.625,3.0322205e-08
49.0,41.25,3.0602774e-08
49.0,41.875,3.0782903e-08
49.0,42.5,3.0835693e-08
49.0,43.125,3.0794368e-08
49.0,43.75,3.0560354e-08
49.0,44.375,3.0037995e-08
49.0,45.0,3.0260644e-08
49.0,45.625,3.0174785e-08
49.0,46.25,3.0158088e-08
49.0,46.875,3.0228243e-08
49.0,47.5,3.0268907e-08
49.5,-28.125,2.721624e-08
49.5,-27.5,2.7244322e-08
49.5,-26.875,2.7276872e-08
49.5,-26.25,2.7287872e-08
49.5,-25.625,2.7315187e-08
49.5,-25.0,2.734701e-08
49.5,-24.375,2.7372444e-08
49.5,-23.75,2.7395615e-08
49.5,-23.125,2.7416679e-08
49.5,-22.5,2.7441144e-08
49.5,-21.875,2.7454414e-08
49.5,-21.25,2.7463559e-08
49.5,-20.625,2.7483617e-08
49.5,-20.0,2.752094e-08
49.5,-19.375,2.7589532e-08
49.5,-18.75,2.7676672e-08
49.5,-18.125,2.7763704e-08
49.5,-17.5,2.7867507e-08
49.5,-16.875,2.7960185e-08
49.5,-16.25,2.804286e-08
49.5,-15.625,2.8126705e-08
49.5,-15.0,2.8205083e-08
49.5,-14.375,2.8299414e-08
49.5,-13.75,2.8402251e-08
49.5,-13.125,2.8488936e-08
49.5,-12.5,2.8607962e-08
49.5,-11.875,2.883264e-08
49.5,-11.25,2.9079455e-08
49.5,-10.625,2.9246392e-08
49.5,-10.0,2.938396e-08
49.5,-9.375,2.9465195e-08
49.5,-8.75,2.9547106e-08
49.5,-8.125,2.963968e-08
49.5,-7.5,2.9700137e-08
49.5,-6.875,2.9779207e-08
49.5,-6.25,2.9859997e-08
49.5,-5.625,2.9896455e-08
49.5,-5.0,3.0063795e-08
49.5,-4.375,3.0226392e-08
49.5,-3.75,3.0417574e-08
49.5,-3.125,3.0518855e-08
49.5,-2.5,3.040535e-08
49.5,-1.875,2.959803e-08
49.5,-1.25,2.8963608e-08
49.5,-0.625,2.9310216e-08
49.5,0.0,2.8456643e-08
49.5,0.625,2.6830033e-08
49.5,1.25,2.5963054e-08
49.5,1.875,2.6056874e-08
49.5,2.5,2.5728452e-08
49.5,3.125,2.616107e-08
49.5,3.75,2.65466e-08
49.5,4.375,2.6789174e-08
49.5,5.0,2.7271296e-08
49.5,5.625,2.7004765e-08
49.5,6.25,2.6041926e-08
49.5,6.875,2.6329902e-08
49.5,7.5,2.6771806e-08
49.5,8.125,2.5643978e-08
49.5,8.75,2.7223026e-08
49.5,9.375,2.8017993e-08
49.5,10.0,2.886577e-08
49.5,10.625,2.9195187e-08
49.5,11.25,2.9229142e-08
49.5,11.875,2.960273e-08
49.5,12.5,2.9912282e-08
49.5,13.125,2.9876418e-08
49.5,13.75,3.015409e-08
49.5,14.375,2.9729124e-08
49.5,15.0,2.9842905e-08
49.5,15.625,2.9846117e-08
49.5,16.25,2.965009e-08
49.5,16.875,2.9154416e-08
49.5,17.5,2.9252973e-08
49.5,18.125,2.935513e-08
49.5,18.75,2.972072e-08
49.5,19.375,3.0459915e-08
49.5,20.0,3.0721782e-08
49.5,20.625,3.047321e-08
49.5,21.25,2.9604292e-08
49.5,21.875,2.9828186e-08
49.5,22.5,3.010668e-08
49.5,23.125,3.07255e-08
49.5,23.75,3.045532e-08
49.5,24.375,3.036895e-08
49.5,25.0,3.0459592e-08
49.5,25.625,3.0527953e-08
49.5,26.25,3.0513853e-08
49.5,26.875,3.045377e-08
49.5,27.5,3.0508687e-08
49.5,28.125,3.0520344e-08
49.5,28.75,3.0438397e-08
49.5,29.375,3.030048e-08
49.5,30.0,3.036451e-08
49.5,30.625,3.0254654e-08
49.5,31.25,3.0262907e-08
49.5,31.875,3.0292142e-08
49.5,32.5,3.0782715e-08
49.5,33.125,3.0335915e-08
49.5,33.75,3.0043786e-08
49.5,34.375,3.0085864e-08
49.5,35.0,3.0000695e-08
49.5,35.625,3.0075043e-08
49.5,36.25,2.9824648e-08
49.5,36.875,2.983996e-08
49.5,37.5,2.9629055e-08
49.5,38.125,2.9504127e-08
49.5,38.75,2.9591346e-08
49.5,39.375,2.9624612e-08
49.5,40.0,2.9896995e-08
49.5,40.625,3.0024655e-08
49.5,41.25,3.0159082e-08
49.5,41.875,3.0327655e-08
49.5,42.5,3.032166e-08
49.5,43.125,3.032676e-08
49.5,43.75,3.0305987e-08
49.5,44.375,3.0155714e-08
49.5,45.0,3.0162063e-08
49.5,45.625,2.9943095e-08
49.5,46.25,2.9879054e-08
49.5,46.875,2.983526e-08
49.5,47.5,2.985509e-08
50.0,-28.125,2.718437e-08
50.0,-27.5,2.7177526e-08
50.0,-26.875,2.719313e-08
50.0,-26.25,2.7206427e-08
50.0,-25.625,2.7244607e-08
50.0,-25.0,2.7276187e-08
50.0,-24.375,2.7301269e-08
50.0,-23.75,2.732805e-08
50.0,-23.125,2.7357027e-08
50.0,-22.5,2.7375407e-08
50.0,-21.875,2.737097e-08
50.0,-21.25,2.7359123e-08
50.0,-20.625,2.736393e-08
50.0,-20.0,2.7399357e-08
50.0,-19.375,2.748788e-08
50.0,-18.75,2.7602352e-08
50.0,-18.125,2.7699738e-08
50.0,-17.5,2.7790543e-08
50.0,-16.875,2.7868271e-08
50.0,-16.25,2.7943054e-08
50.0,-15.625,2.8022521e-08
50.0,-15.0,2.8092483e-08
50.0,-14.375,2.817636e-08
50.0,-13.75,2.827245e-08
50.0,-13.125,2.8352463e-08
50.0,-12.5,2.8483413e-08
50.0,-11.875,2.8722862e-08
50.0,-11.25,2.9012336e-08
50.0,-10.625,2.9147538e-08
50.0,-10.0,2.9282347e-08
50.0,-9.375,2.9356807e-08
50.0,-8.75,2.9405914e-08
50.0,-8.125,2.951316e-08
50.0,-7.5,2.9636103e-08
50.0,-6.875,2.971527e-08
50.0,-6.25,2.9817237e-08
50.0,-5.625,2.9752654e-08
50.0,-5.0,2.9356134e-08
50.0,-4.375,2.9276716e-08
50.0,-3.75,2.941116e-08
50.0,-3.125,2.9796526e-08
50.0,-2.5,3.0008092e-08
50.0,-1.875,2.9612478e-08
50.0,-1.25,2.9472366e-08
50.0,-0.625,2.9614087e-08
50.0,0.0,2.931192e-08
50.0,0.625,2.8864768e-08
50.0,1.25,2.7697595e-08
50.0,1.875,2.6096533e-08
50.0,2.5,2.5346276e-08
50.0,3.125,2.5128923e-08
50.0,3.75,2.5112085e-08
50.0,4.375,2.552242e-08
50.0,5.0,2.6617908e-08
50.0,5.625,2.6889738e-08
50.0,6.25,2.6737002e-08
50.0,6.875,2.701353e-08
50.0,7.5,2.6910678e-08
50.0,8.125,2.6047e-08
50.0,8.75,2.6203384e-08
50.0,9.375,2.7593586e-08
50.0,10.0,2.8207552e-08
50.0,10.625,2.866677e-08
50.0,11.25,2.9026088e-08
50.0,11.875,2.9463337e-08
50.0,12.5,2.944221e-08
50.0,13.125,2.8961693e-08
50.0,13.75,2.8726884e-08
50.0,14.375,2.8050511e-08
50.0,15.0,2.8600533e-08
50.0,15.625,2.8814222e-08
50.0,16.25,2.9307275e-08
50.0,16.875,2.9462068e-08
50.0,17.5,2.907792e-08
50.0,18.125,2.8298587e-08
50.0,18.75,2.6759121e-08
50.0,19.375,2.6861388e-08
50.0,20.0,2.8307614e-08
50.0,20.625,2.8648977e-08
50.0,21.25,2.8444061e-08
50.0,21.875,2.888466e-08
50.0,22.5,2.915841e-08
50.0,23.125,2.9537018e-08
50.0,23.75,2.9622754e-08
50.0,24.375,2.974409e-08
50.0,25.0,3.0033004e-08
50.0,25.625,3.018752e-08
50.0,26.25,3.0263358e-08
50.0,26.875,3.017116e-08
50.0,27.5,3.0179336e-08
50.0,28.125,3.057695e-08
50.0,28.75,3.0199306e-08
50.0,29.375,3.008739e-08
50.0,30.0,2.988293e-08
50.0,30.625,2.8962345e-08
50.0,31.25,2.9744633e-08
50.0,31.875,2.9720937e-08
50.0,32.5,2.9770973e-08
50.0,33.125,2.978016e-08
50.0,33.75,2.9772877e-08
50.0,34.375,2.9846397e-08
50.0,35.0,2.975683e-08
50.0,35.625,2.9708557e-08
50.0,36.25,2.9393359e-08
50.0,36.875,2.954138e-08
50.0,37.5,2.9483004e-08
50.0,38.125,2.9437597e-08
50.0,38.75,2.9461736e-08
50.0,39.375,2.9377741e-08
50.0,40.0,2.940102e-08
50.0,40.625,2.9571149e-08
50.0,41.25,2.9646687e-08
50.0,41.875,2.981044e-08
50.0,42.5,2.983938e-08
50.0,43.125,2.9841626e-08
50.0,43.75,2.9906534e-08
50.0,44.375,2.9912187e-08
50.0,45.0,2.9797341e-08
50.0,45.625,2.9869216e-08
50.0,46.25,2.9462754e-08
50.0,46.875,2.9406996e-08
50.0,47.5,2.9433254e-08
50.5,-28.125,2.7154853e-08
50.5,-27.5,2.7105436e-08
50.5,-26.875,2.7089937e-08
50.5,-26.25,2.7103779e-08
50.5,-25.625,2.7154622e-08
50.5,-25.0,2.7191474e-08
50.5,-24.375,2.7212602e-08
50.5,-23.75,2.7238086e-08
50.5,-23.125,2.7285315e-08
50.5,-22.5,2.7304452e-08
50.5,-21.875,2.7297176e-08
50.5,-21.25,2.7294968e-08
50.5,-20.625,2.7289563e-08
50.5,-20.0,2.7304125e-08
50.5,-19.375,2.7379526e-08
50.5,-18.75,2.7499413e-08
50.5,-18.125,2.7593542e-08
50.5,-17.5,2.7671085e-08
50.5,-16.875,2.7738754e-08
50.5,-16.25,2.7792712e-08
50.5,-15.625,2.7860487e-08
50.5,-15.0,2.7934643e-08
50.5,-14.375,2.8020702e-08
50.5,-13.75,2.81077e-08
50.5,-13.125,2.8188866e-08
50.5,-12.5,2.8320793e-08
50.5,-11.875,2.8566529e-08
50.5,-11.25,2.8781882e-08
50.5,-10.625,2.8894046e-08
50.5,-10.0,2.8969035e-08
50.5,-9.375,2.8999207e-08
50.5,-8.75,2.9024575e-08
50.5,-8.125,2.9104882e-08
50.5,-7.5,2.9238837e-08
50.5,-6.875,2.9326317e-08
50.5,-6.25,2.9474482e-08
50.5,-5.625,2.943973e-08
50.5,-5.0,2.8654146e-08
50.5,-4.375,2.752077e-08
50.5,-3.75,2.7110888e-08
50.5,-3.125,2.8242237e-08
50.5,-2.5,2.8420892e-08
50.5,-1.875,2.8263933e-08
50.5,-1.25,2.7581217e-08
50.5,-0.625,2.8142543e-08
50.5,0.0,2.8499661e-08
50.5,0.625,2.8792618e-08
50.5,1.25,2.8629717e-08
50.5,1.875,2.6163187e-08
50.5,2.5,2.4997908e-08
50.5,3.125,2.412806e-08
50.5,3.75,2.3891372e-08
50.5,4.375,2.3391355e-08
50.5,5.0,2.4800205e-08
50.5,5.625,2.5372188e-08
50.5,6.25,2.5897284e-08
50.5,6.875,2.5241768e-08
50.5,7.5,2.5924365e-08
50.5,8.125,2.6296469e-08
50.5,8.75,2.6222104e-08
50.5,9.375,2.7381148e-08
50.5,10.0,2.7902981e-08
50.5,10.625,2.8503782e-08
50.5,11.25,2.9020214e-08
50.5,11.875,2.949145e-08
50.5,12.5,2.9304308e-08
50.5,13.125,2.8760166e-08
50.5,13.75,2.7409504e-08
50.5,14.375,2.6897169e-08
50.5,15.0,2.7531351e-08
50.5,15.625,2.8140612e-08
50.5,16.25,2.86327e-08
50.5,16.875,2.8875077e-08
50.5,17.5,2.80295e-08
50.5,18.125,2.748073e-08
50.5,18.75,2.5685388e-08
50.5,19.375,2.5403311e-08
50.5,20.0,2.6972518e-08
50.5,20.625,2.7422743e-08
50.5,21.25,2.736416e-08
50.5,21.875,2.781989e-08
50.5,22.5,2.817808e-08
50.5,23.125,2.8662125e-08
50.5,23.75,2.9074233e-08
50.5,24.375,2.9204598e-08
50.5,25.0,2.9508568e-08
50.5,25.625,2.9731593e-08
50.5,26.25,2.9697372e-08
50.5,26.875,2.97548e-08
50.5,27.5,2.9775652e-08
50.5,28.125,2.9950968e-08
50.5,28.75,2.9779777e-08
50.5,29.375,2.988325e-08
50.5,30.0,2.9761216e-08
50.5,30.625,2.8748943e-08
50.5,31.25,2.9510119e-08
50.5,31.875,2.9697253e-08
50.5,32.5,2.966396e-08
50.5,33.125,2.9753012e-08
50.5,33.75,2.9857514e-08
50.5,34.375,3.0074766e-08
50.5,35.0,2.9737539e-08
50.5,35.625,2.9273425e-08
50.5,36.25,2.9188723e-08
50.5,36.875,2.8916906e-08
50.5,37.5,2.9230202e-08
50.5,38.125,2.9149566e-08
50.5,38.75,2.9176919e-08
50.5,39.375,2.9036869e-08
50.5,40.0,2.9044903e-08
50.5,40.625,2.920841e-08
50.5,41.25,2.9370794e-08
50.5,41.875,2.9406106e-08
50.5,42.5,2.943937e-08
50.5,43.125,2.9508284e-08
50.5,43.75,2.9647676e-08
50.5,44.375,2.9705136e-08
50.5,45.0,2.9630693e-08
50.5,45.625,2.9682518e-08
50.5,46.25,2.916932e-08
50.5,46.875,2.9067962e-08
50.5,47.5,2.9085633e-08
51.0,-28.125,2.6962882e-08
51.0,-27.5,2.694349e-08
51.0,-26.875,2.6939238e-08
51.0,-26.25,2.6952163e-08
51.0,-25.625,2.699678e-08
51.0,-25.0,2.7030584e-08
51.0,-24.375,2.7069909e-08
51.0,-23.75,2.7128873e-08
51.0,-23.125,2.7181937e-08
51.0,-22.5,2.720921e-08
51.0,-21.875,2.7214172e-08
51.0,-21.25,2.721765e-08
51.0,-20.625,2.7226292e-08
51.0,-20.0,2.7237348e-08
51.0,-19.375,2.7290886e-08
51.0,-18.75,2.7373432e-08
51.0,-18.125,2.7453613e-08
51.0,-17.5,2.7516968e-08
51.0,-16.875,2.7575274e-08
51.0,-16.25,2.76158e-08
51.0,-15.625,2.7671542e-08
51.0,-15.0,2.7753421e-08
51.0,-14.375,2.7842171e-08
51.0,-13.75,2.7940882e-08
51.0,-13.125,2.8030898e-08
51.0,-12.5,2.819363e-08
51.0,-11.875,2.8450627e-08
51.0,-11.25,2.8659699e-08
51.0,-10.625,2.8775647e-08
51.0,-10.0,2.8848211e-08
51.0,-9.375,2.8866538e-08
51.0,-8.75,2.892753e-08
51.0,-8.125,2.9041294e-08
51.0,-7.5,2.9223635e-08
51.0,-6.875,2.9300782e-08
51.0,-6.25,2.9360098e-08
51.0,-5.625,2.9325069e-08
51.0,-5.0,2.9004305e-08
51.0,-4.375,2.7581207e-08
51.0,-3.75,2.6104761e-08
51.0,-3.125,2.5366932e-08
51.0,-2.5,2.4935195e-08
51.0,-1.875,2.4517144e-08
51.0,-1.25,2.3536114e-08
51.0,-0.625,2.3968145e-08
51.0,0.0,2.4393488e-08
51.0,0.625,2.5932291e-08
51.0,1.25,2.7590115e-08
51.0,1.875,2.700101e-08
51.0,2.5,2.5630248e-08
51.0,3.125,2.388322e-08
51.0,3.75,2.26175e-08
51.0,4.375,2.1129228e-08
51.0,5.0,2.294868e-08
51.0,5.625,2.3570315e-08
51.0,6.25,2.4014584e-08
51.0,6.875,2.2470312e-08
51.0,7.5,2.4770776e-08
51.0,8.125,2.634391e-08
51.0,8.75,2.692574e-08
51.0,9.375,2.7072936e-08
51.0,10.0,2.729498e-08
51.0,10.625,2.7721171e-08
51.0,11.25,2.7932849e-08
51.0,11.875,2.7935219e-08
51.0,12.5,2.8027118e-08
51.0,13.125,2.8213062e-08
51.0,13.75,2.6965456e-08
51.0,14.375,2.7200931e-08
51.0,15.0,2.757497e-08
51.0,15.625,2.8155362e-08
51.0,16.25,2.811808e-08
51.0,16.875,2.7901992e-08
51.0,17.5,2.7203189e-08
51.0,18.125,2.7278539e-08
51.0,18.75,2.6969811e-08
51.0,19.375,2.6010744e-08
51.0,20.0,2.726397e-08
51.0,20.625,2.7571238e-08
51.0,21.25,2.7451192e-08
51.0,21.875,2.731882e-08
51.0,22.5,2.759615e-08
51.0,23.125,2.7933572e-08
51.0,23.75,2.8503282e-08
51.0,24.375,2.8896705e-08
51.0,25.0,2.9296457e-08
51.0,25.625,2.9502932e-08
51.0,26.25,2.927327e-08
51.0,26.875,2.9306483e-08
51.0,27.5,2.9490117e-08
51.0,28.125,2.9545733e-08
51.0,28.75,2.9821425e-08
51.0,29.375,2.992267e-08
51.0,30.0,2.9840418e-08
51.0,30.625,2.9601232e-08
51.0,31.25,2.9719862e-08
51.0,31.875,2.9769259e-08
51.0,32.5,2.993239e-08
51.0,33.125,2.9819446e-08
51.0,33.75,2.972467e-08
51.0,34.375,2.975131e-08
51.0,35.0,2.9319521e-08
51.0,35.625,2.9030488e-08
51.0,36.25,2.906558e-08
51.0,36.875,2.8731607e-08
51.0,37.5,2.8705866e-08
51.0,38.125,2.879225e-08
51.0,38.75,2.8946914e-08
51.0,39.375,2.8830192e-08
51.0,40.0,2.8866024e-08
51.0,40.625,2.901934e-08
51.0,41.25,2.9107609e-08
51.0,41.875,2.907518e-08
51.0,42.5,2.9140537e-08
51.0,43.125,2.9291948e-08
51.0,43.75,2.9332826e-08
51.0,44.375,2.9404687e-08
51.0,45.0,2.9364818e-08
51.0,45.625,2.9289565e-08
51.0,46.25,2.8647879e-08
51.0,46.875,2.8785033e-08
51.0,47.5,2.8832545e-08
51.5,-28.125,2.6749074e-08
51.5,-27.5,2.6765099e-08
51.5,-26.875,2.6783617e-08
51.5,-26.25,2.6805093e-08
51.5,-25.625,2.6838466e-08
51.5,-25.0,2.6863145e-08
51.5,-24.375,2.691045e-08
51.5,-23.75,2.6993838e-08
51.5,-23.125,2.7063692e-08
51.5,-22.5,2.7102205e-08
51.5,-21.875,2.7129337e-08
51.5,-21.25,2.7141201e-08
51.5,-20.625,2.7153913e-08
51.5,-20.0,2.7169943e-08
51.5,-19.375,2.721507e-08
51.5,-18.75,2.726974e-08
51.5,-18.125,2.7312899e-08
51.5,-17.5,2.7370161e-08
51.5,-16.875,2.742082e-08
51.5,-16.25,2.7462773e-08
51.5,-15.625,2.7525642e-08
51.5,-15.0,2.7601239e-08
51.5,-14.375,2.7695108e-08
51.5,-13.75,2.7810568e-08
51.5,-13.125,2.791477e-08
51.5,-12.5,2.8112792e-08
51.5,-11.875,2.8371472e-08
51.5,-11.25,2.851936e-08
51.5,-10.625,2.8522269e-08
51.5,-10.0,2.829188e-08
51.5,-9.375,2.7643695e-08
51.5,-8.75,2.7606493e-08
51.5,-8.125,2.8025454e-08
51.5,-7.5,2.8583147e-08
51.5,-6.875,2.8816597e-08
51.5,-6.25,2.8952865e-08
51.5,-5.625,2.8884166e-08
51.5,-5.0,2.8404335e-08
51.5,-4.375,2.7934833e-08
51.5,-3.75,2.6596727e-08
51.5,-3.125,2.5154785e-08
51.5,-2.5,2.3949e-08
51.5,-1.875,2.4021267e-08
51.5,-1.25,2.3583134e-08
51.5,-0.625,2.2625223e-08
51.5,0.0,2.2541256e-08
51.5,0.625,2.3961535e-08
51.5,1.25,2.697971e-08
51.5,1.875,2.7765246e-08
51.5,2.5,2.7652357e-08
51.5,3.125,2.6727443e-08
51.5,3.75,2.4433229e-08
51.5,4.375,2.1129468e-08
51.5,5.0,2.1902261e-08
51.5,5.625,2.283342e-08
51.5,6.25,2.3434685e-08
51.5,6.875,2.2038629e-08
51.5,7.5,2.3278215e-08
51.5,8.125,2.4953465e-08
51.5,8.75,2.6052945e-08
51.5,9.375,2.6555734e-08
51.5,10.0,2.6615748e-08
51.5,10.625,2.6980308e-08
51.5,11.25,2.7092826e-08
51.5,11.875,2.6768223e-08
51.5,12.5,2.6563821e-08
51.5,13.125,2.7053817e-08
51.5,13.75,2.6894792e-08
51.5,14.375,2.6798922e-08
51.5,15.0,2.7191136e-08
51.5,15.625,2.7451469e-08
51.5,16.25,2.7386086e-08
51.5,16.875,2.7080173e-08
51.5,17.5,2.6949314e-08
51.5,18.125,2.7123155e-08
51.5,18.75,2.6839096e-08
51.5,19.375,2.5471378e-08
51.5,20.0,2.6585868e-08
51.5,20.625,2.6962446e-08
51.5,21.25,2.6442072e-08
51.5,21.875,2.681149e-08
51.5,22.5,2.7173114e-08
51.5,23.125,2.7730833e-08
51.5,23.75,2.8360626e-08
51.5,24.375,2.885531e-08
51.5,25.0,2.903437e-08
51.5,25.625,2.9251847e-08
51.5,26.25,2.929658e-08
51.5,26.875,2.9190424e-08
51.5,27.5,2.9295338e-08
51.5,28.125,2.9666818e-08
51.5,28.75,2.9679514e-08
51.5,29.375,2.9449604e-08
51.5,30.0,2.9627593e-08
51.5,30.625,2.947423e-08
51.5,31.25,2.9458633e-08
51.5,31.875,2.9613341e-08
51.5,32.5,2.970708e-08
51.5,33.125,2.9713243e-08
51.5,33.75,2.9661443e-08
51.5,34.375,2.9570897e-08
51.5,35.0,2.9087774e-08
51.5,35.625,2.9101683e-08
51.5,36.25,2.8859441e-08
51.5,36.875,2.890874e-08
51.5,37.5,2.8552801e-08
51.5,38.125,2.8603422e-08
51.5,38.75,2.8641375e-08
51.5,39.375,2.82924e-08
51.5,40.0,2.8579633e-08
51.5,40.625,2.8736252e-08
51.5,41.25,2.8769113e-08
51.5,41.875,2.8725074e-08
51.5,42.5,2.89086e-08
51.5,43.125,2.8972163e-08
51.5,43.75,2.902231e-08
51.5,44.375,2.9055283e-08
51.5,45.0,2.8902313e-08
51.5,45.625,2.8647504e-08
51.5,46.25,2.8112195e-08
51.5,46.875,2.8444e-08
51.5,47.5,2.8462193e-08
52.0,-28.125,2.6683157e-08
52.0,-27.5,2.6674693e-08
52.0,-26.875,2.669357e-08
52.0,-26.25,2.6716247e-08
52.0,-25.625,2.6740858e-08
52.0,-25.0,2.6754327e-08
52.0,-24.375,2.6800988e-08
52.0,-23.75,2.6880958e-08
52.0,-23.125,2.6953678e-08
52.0,-22.5,2.7008928e-08
52.0,-21.875,2.7048607e-08
52.0,-21.25,2.707682e-08
52.0,-20.625,2.7094483e-08
52.0,-20.0,2.7111145e-08
52.0,-19.375,2.7135362e-08
52.0,-18.75,2.7168593e-08
52.0,-18.125,2.7207257e-08
52.0,-17.5,2.724961e-08
52.0,-16.875,2.7294544e-08
52.0,-16.25,2.7342894e-08
52.0,-15.625,2.7421889e-08
52.0,-15.0,2.7508738e-08
52.0,-14.375,2.7598078e-08
52.0,-13.75,2.7703097e-08
52.0,-13.125,2.7816753e-08
52.0,-12.5,2.8043534e-08
52.0,-11.875,2.8264507e-08
52.0,-11.25,2.8350126e-08
52.0,-10.625,2.8222857e-08
52.0,-10.0,2.7139892e-08
52.0,-9.375,2.5929825e-08
52.0,-8.75,2.5526454e-08
52.0,-8.125,2.5732561e-08
52.0,-7.5,2.6940302e-08
52.0,-6.875,2.762685e-08
52.0,-6.25,2.8319736e-08
52.0,-5.625,2.8508927e-08
52.0,-5.0,2.7619603e-08
52.0,-4.375,2.6378498e-08
52.0,-3.75,2.4944024e-08
52.0,-3.125,2.4210749e-08
52.0,-2.5,2.334855e-08
52.0,-1.875,2.3120712e-08
52.0,-1.25,2.3221713e-08
52.0,-0.625,2.2991104e-08
52.0,0.0,2.2611172e-08
52.0,0.625,2.3680945e-08
52.0,1.25,2.582613e-08
52.0,1.875,2.7749568e-08
52.0,2.5,2.82808e-08
52.0,3.125,2.8083415e-08
52.0,3.75,2.7028491e-08
52.0,4.375,2.3625466e-08
52.0,5.0,2.2095746e-08
52.0,5.625,2.2858597e-08
52.0,6.25,2.3468367e-08
52.0,6.875,2.3154032e-08
52.0,7.5,2.2953913e-08
52.0,8.125,2.398878e-08
52.0,8.75,2.4863265e-08
52.0,9.375,2.5561583e-08
