Latitude,Longitude,Air Pollution Level
40.0,23.75,5.4579313e-10
40.0,24.375,5.261666e-10
40.0,25.0,6.069038e-10
40.0,25.625,8.708914e-10
40.0,26.25,1.5721108e-09
40.0,26.875,2.552914e-09
40.0,27.5,3.3832783e-09
40.0,28.125,2.360468e-09
40.0,28.75,3.40129e-09
40.0,29.375,4.646538e-09
40.0,30.0,2.0396194e-09
40.0,30.625,1.7140619e-09
40.0,31.25,1.6048765e-09
40.0,31.875,2.7825953e-09
40.0,32.5,3.3145242e-09
40.0,33.125,2.4129898e-09
40.0,33.75,1.4485241e-09
40.0,34.375,1.141045e-09
40.0,35.0,1.0843543e-09
40.0,35.625,1.071281e-09
40.0,36.25,1.0445877e-09
40.0,36.875,1.1375744e-09
40.0,37.5,9.944549e-10
40.0,38.125,7.316381e-10
40.0,38.75,7.255324e-10
40.0,39.375,8.8389385e-10
40.0,40.0,8.928581e-10
40.0,40.625,8.103305e-10
40.0,41.25,8.842676e-10
40.0,41.875,9.1267544e-10
40.0,42.5,9.712035e-10
40.0,43.125,1.1441197e-09
40.0,43.75,1.4586831e-09
40.0,44.375,1.9075288e-09
40.0,45.0,1.3046859e-09
40.0,45.625,8.021421e-10
40.0,46.25,9.025434e-10
40.0,46.875,1.5773288e-09
40.0,47.5,1.967853e-09
40.5,-28.125,7.2828805e-11
40.5,-27.5,7.067606e-11
40.5,-26.875,7.103021e-11
40.5,-26.25,6.988599e-11
40.5,-25.625,6.713537e-11
40.5,-25.0,6.4583935e-11
40.5,-24.375,6.204245e-11
40.5,-23.75,6.0033534e-11
40.5,-23.125,5.971694e-11
40.5,-22.5,6.1241144e-11
40.5,-21.875,6.2657664e-11
40.5,-21.25,6.1423935e-11
40.5,-20.625,5.921912e-11
40.5,-20.0,5.6521187e-11
40.5,-19.375,5.3046886e-11
40.5,-18.75,4.8953567e-11
40.5,-18.125,4.615874e-11
40.5,-17.5,4.5632907e-11
40.5,-16.875,4.394832e-11
40.5,-16.25,4.2512167e-11
40.5,-15.625,4.184686e-11
40.5,-15.0,4.293509e-11
40.5,-14.375,4.6883813e-11
40.5,-13.75,5.5138543e-11
40.5,-13.125,7.16798e-11
40.5,-12.5,1.0218547e-10
40.5,-11.875,1.5391961e-10
40.5,-11.25,2.2835109e-10
40.5,-10.625,3.384196e-10
40.5,-10.0,5.244895e-10
40.5,-9.375,8.3273116e-10
40.5,-8.75,2.1713065e-09
40.5,-8.125,1.7380657e-09
40.5,-7.5,1.2168713e-09
40.5,-6.875,1.0661498e-09
40.5,-6.25,1.147282e-09
40.5,-5.625,1.1154998e-09
40.5,-5.0,1.196066e-09
40.5,-4.375,1.9407045e-09
40.5,-3.75,4.3756296e-09
40.5,-3.125,2.2069024e-09
40.5,-2.5,1.2736681e-09
40.5,-1.875,8.476729e-10
40.5,-1.25,7.6763523e-10
40.5,-0.625,8.031876e-10
40.5,0.0,1.0766713e-09
40.5,0.625,8.538976e-10
40.5,1.25,6.866965e-10
40.5,1.875,5.8873023e-10
40.5,2.5,5.479829e-10
40.5,3.125,4.6913157e-10
40.5,3.75,4.1538104e-10
40.5,4.375,3.5864758e-10
40.5,5.0,3.198333e-10
40.5,5.625,3.1519123e-10
40.5,6.25,3.18583e-10
40.5,6.875,3.1783975e-10
40.5,7.5,3.2849456e-10
40.5,8.125,4.5821952e-10
40.5,8.75,8.050389e-10
40.5,9.375,7.543002e-10
40.5,10.0,4.3284099e-10
40.5,10.625,3.1023556e-10
40.5,11.25,2.8065544e-10
40.5,11.875,2.7297758e-10
40.5,12.5,2.8137287e-10
40.5,13.125,3.4328845e-10
40.5,13.75,5.139267e-10
40.5,14.375,1.1307266e-09
40.5,15.0,1.100067e-09
40.5,15.625,1.1514447e-09
40.5,16.25,1.2110745e-09
40.5,16.875,1.143548e-09
40.5,17.5,1.1633604e-09
40.5,18.125,9.08453e-10
40.5,18.75,5.776306e-10
40.5,19.375,6.2028305e-10
40.5,20.0,9.884658e-10
40.5,20.625,9.359353e-10
40.5,21.25,1.466749e-09
40.5,21.875,2.2092248e-09
40.5,22.5,1.5532995e-09
40.5,23.125,1.2683462e-09
40.5,23.75,7.6016593e-10
40.5,24.375,6.263955e-10
40.5,25.0,6.2563843e-10
40.5,25.625,8.457493e-10
40.5,26.25,1.4568954e-09
40.5,26.875,2.3522948e-09
40.5,27.5,3.031365e-09
40.5,28.125,2.3956301e-09
40.5,28.75,4.858594e-09
40.5,29.375,6.974264e-09
40.5,30.0,3.4975136e-09
40.5,30.625,2.2959623e-09
40.5,31.25,1.7054395e-09
40.5,31.875,2.3363362e-09
40.5,32.5,1.6803688e-09
40.5,33.125,1.462786e-09
40.5,33.75,1.2886116e-09
40.5,34.375,1.2276639e-09
40.5,35.0,1.2225584e-09
40.5,35.625,1.2910443e-09
40.5,36.25,1.0989735e-09
40.5,36.875,1.0198813e-09
40.5,37.5,8.201668e-10
40.5,38.125,6.932092e-10
40.5,38.75,6.3503613e-10
40.5,39.375,7.870091e-10
40.5,40.0,8.4472085e-10
40.5,40.625,7.0588896e-10
40.5,41.25,6.8186656e-10
40.5,41.875,9.0080715e-10
40.5,42.5,8.337802e-10
40.5,43.125,9.978819e-10
40.5,43.75,1.3677678e-09
40.5,44.375,1.3756896e-09
40.5,45.0,1.0512342e-09
40.5,45.625,8.172444e-10
40.5,46.25,1.2064829e-09
40.5,46.875,1.5134171e-09
40.5,47.5,1.7510825e-09
41.0,-28.125,6.6410474e-11
41.0,-27.5,6.5569446e-11
41.0,-26.875,6.600039e-11
41.0,-26.25,6.566328e-11
41.0,-25.625,6.4059855e-11
41.0,-25.0,6.3134824e-11
41.0,-24.375,6.1476095e-11
41.0,-23.75,5.918476e-11
41.0,-23.125,5.914511e-11
41.0,-22.5,6.180496e-11
41.0,-21.875,6.4109704e-11
41.0,-21.25,6.3311544e-11
41.0,-20.625,6.124879e-11
41.0,-20.0,5.8892356e-11
41.0,-19.375,5.593309e-11
41.0,-18.75,5.215207e-11
41.0,-18.125,4.9209952e-11
41.0,-17.5,4.832129e-11
41.0,-16.875,4.5854952e-11
41.0,-16.25,4.4001334e-11
41.0,-15.625,4.420018e-11
41.0,-15.0,4.525114e-11
41.0,-14.375,4.8071797e-11
41.0,-13.75,5.4142812e-11
41.0,-13.125,6.8216266e-11
41.0,-12.5,9.565126e-11
41.0,-11.875,1.4310078e-10
41.0,-11.25,2.1935721e-10
41.0,-10.625,3.3765862e-10
41.0,-10.0,5.523057e-10
41.0,-9.375,9.0256863e-10
41.0,-8.75,2.6384266e-09
41.0,-8.125,2.0825872e-09
41.0,-7.5,1.3929106e-09
41.0,-6.875,1.1930849e-09
41.0,-6.25,1.126007e-09
41.0,-5.625,1.2431125e-09
41.0,-5.0,1.3840897e-09
41.0,-4.375,1.5199357e-09
41.0,-3.75,1.9302975e-09
41.0,-3.125,1.4232195e-09
41.0,-2.5,1.0404543e-09
41.0,-1.875,8.4900537e-10
41.0,-1.25,8.2885127e-10
41.0,-0.625,9.027098e-10
41.0,0.0,1.0970909e-09
41.0,0.625,1.1485496e-09
41.0,1.25,1.5669351e-09
41.0,1.875,1.6609281e-09
41.0,2.5,1.5786201e-09
41.0,3.125,6.9782785e-10
41.0,3.75,4.71302e-10
41.0,4.375,3.9186338e-10
41.0,5.0,3.730321e-10
41.0,5.625,3.7292136e-10
41.0,6.25,3.7510564e-10
41.0,6.875,3.614893e-10
41.0,7.5,3.5434744e-10
41.0,8.125,4.4852597e-10
41.0,8.75,5.655849e-10
41.0,9.375,6.193985e-10
41.0,10.0,4.433699e-10
41.0,10.625,3.418632e-10
41.0,11.25,3.2493366e-10
41.0,11.875,3.4933934e-10
41.0,12.5,4.5772428e-10
41.0,13.125,6.427741e-10
41.0,13.75,9.024902e-10
41.0,14.375,2.2337663e-09
41.0,15.0,1.7150078e-09
41.0,15.625,1.4908578e-09
41.0,16.25,1.413845e-09
41.0,16.875,1.2353036e-09
41.0,17.5,7.5814993e-10
41.0,18.125,6.782648e-10
41.0,18.75,4.84885e-10
41.0,19.375,7.4066875e-10
41.0,20.0,1.2194954e-09
41.0,20.625,1.0389406e-09
41.0,21.25,1.9986803e-09
41.0,21.875,2.1998816e-09
41.0,22.5,2.1508748e-09
41.0,23.125,1.572282e-09
41.0,23.75,1.0283511e-09
41.0,24.375,8.44186e-10
41.0,25.0,8.3071355e-10
41.0,25.625,1.0443144e-09
41.0,26.25,1.4264047e-09
41.0,26.875,2.040088e-09
41.0,27.5,2.551967e-09
41.0,28.125,2.58106e-09
41.0,28.75,5.3795834e-09
41.0,29.375,4.699627e-09
41.0,30.0,3.3426995e-09
41.0,30.625,2.0834867e-09
41.0,31.25,1.9745863e-09
41.0,31.875,1.7447167e-09
41.0,32.5,1.2160845e-09
41.0,33.125,1.0452977e-09
41.0,33.75,1.0588029e-09
41.0,34.375,1.0341187e-09
41.0,35.0,1.1697933e-09
41.0,35.625,1.1648446e-09
41.0,36.25,1.1015189e-09
41.0,36.875,8.5313845e-10
41.0,37.5,6.857348e-10
41.0,38.125,4.8498305e-10
41.0,38.75,4.0860568e-10
41.0,39.375,5.075453e-10
41.0,40.0,5.180724e-10
41.0,40.625,4.7824145e-10
41.0,41.25,5.6086363e-10
41.0,41.875,8.020873e-10
41.0,42.5,7.5835155e-10
41.0,43.125,8.3151536e-10
41.0,43.75,9.122414e-10
41.0,44.375,1.1367135e-09
41.0,45.0,1.2975314e-09
41.0,45.625,1.26027e-09
41.0,46.25,1.3010681e-09
41.0,46.875,1.2460691e-09
41.0,47.5,1.2125593e-09
41.5,-28.125,6.0151155e-11
41.5,-27.5,6.016635e-11
41.5,-26.875,6.057145e-11
41.5,-26.25,6.07197e-11
41.5,-25.625,6.107457e-11
41.5,-25.0,6.165363e-11
41.5,-24.375,6.138084e-11
41.5,-23.75,5.957523e-11
41.5,-23.125,5.968827e-11
41.5,-22.5,6.251258e-11
41.5,-21.875,6.4771355e-11
41.5,-21.25,6.431589e-11
41.5,-20.625,6.205526e-11
41.5,-20.0,6.0417726e-11
41.5,-19.375,5.8209285e-11
41.5,-18.75,5.4930525e-11
41.5,-18.125,5.2521744e-11
41.5,-17.5,5.150883e-11
41.5,-16.875,4.8669638e-11
41.5,-16.25,4.7080728e-11
41.5,-15.625,4.7990792e-11
41.5,-15.0,4.897178e-11
41.5,-14.375,5.107333e-11
41.5,-13.75,5.5800527e-11
41.5,-13.125,6.7806254e-11
41.5,-12.5,9.1797014e-11
41.5,-11.875,1.3620072e-10
41.5,-11.25,2.202606e-10
41.5,-10.625,3.5664818e-10
41.5,-10.0,5.6749955e-10
41.5,-9.375,9.303974e-10
41.5,-8.75,2.5390727e-09
41.5,-8.125,1.8321898e-09
41.5,-7.5,1.2749616e-09
41.5,-6.875,1.1571596e-09
41.5,-6.25,1.0891725e-09
41.5,-5.625,1.2151685e-09
41.5,-5.0,1.445424e-09
41.5,-4.375,1.4458107e-09
41.5,-3.75,1.1975085e-09
41.5,-3.125,9.13652e-10
41.5,-2.5,9.1881935e-10
41.5,-1.875,9.0221874e-10
41.5,-1.25,1.0785268e-09
41.5,-0.625,1.3471751e-09
41.5,0.0,1.3231276e-09
41.5,0.625,1.6852012e-09
41.5,1.25,2.5816664e-09
41.5,1.875,3.2268896e-09
41.5,2.5,2.7260951e-09
41.5,3.125,1.2396209e-09
41.5,3.75,6.4145644e-10
41.5,4.375,4.767762e-10
41.5,5.0,4.6429327e-10
41.5,5.625,4.7320736e-10
41.5,6.25,4.68388e-10
41.5,6.875,4.3828294e-10
41.5,7.5,4.0742681e-10
41.5,8.125,4.2014575e-10
41.5,8.75,4.882105e-10
41.5,9.375,4.5930001e-10
41.5,10.0,4.2019055e-10
41.5,10.625,3.9315923e-10
41.5,11.25,4.2288756e-10
41.5,11.875,6.8306377e-10
41.5,12.5,1.2397713e-09
41.5,13.125,1.5688773e-09
41.5,13.75,1.4969794e-09
41.5,14.375,1.6095408e-09
41.5,15.0,1.5567215e-09
41.5,15.625,1.4790639e-09
41.5,16.25,1.0329344e-09
41.5,16.875,8.193582e-10
41.5,17.5,5.4705485e-10
41.5,18.125,4.6507553e-10
41.5,18.75,4.883577e-10
41.5,19.375,8.451911e-10
41.5,20.0,1.4503602e-09
41.5,20.625,1.2771687e-09
41.5,21.25,2.4443356e-09
41.5,21.875,2.2294644e-09
41.5,22.5,1.5851893e-09
41.5,23.125,1.064535e-09
41.5,23.75,7.593415e-10
41.5,24.375,6.7696104e-10
41.5,25.0,8.375013e-10
41.5,25.625,1.0994309e-09
41.5,26.25,1.3550886e-09
41.5,26.875,1.7281874e-09
41.5,27.5,2.0552282e-09
41.5,28.125,1.6624652e-09
41.5,28.75,3.3280605e-09
41.5,29.375,2.4816327e-09
41.5,30.0,1.6990962e-09
41.5,30.625,1.218134e-09
41.5,31.25,1.4210181e-09
41.5,31.875,1.2315556e-09
41.5,32.5,1.0497604e-09
41.5,33.125,8.923145e-10
41.5,33.75,9.0181834e-10
41.5,34.375,7.801134e-10
41.5,35.0,8.3810303e-10
41.5,35.625,7.665803e-10
41.5,36.25,7.6215306e-10
41.5,36.875,5.673284e-10
41.5,37.5,4.6236534e-10
41.5,38.125,3.2725817e-10
41.5,38.75,2.7646255e-10
41.5,39.375,3.1962122e-10
41.5,40.0,2.839816e-10
41.5,40.625,3.4249725e-10
41.5,41.25,4.314895e-10
41.5,41.875,7.2639605e-10
41.5,42.5,7.0357686e-10
41.5,43.125,7.457727e-10
41.5,43.75,7.82556e-10
41.5,44.375,1.4289346e-09
41.5,45.0,2.1952282e-09
41.5,45.625,1.4981275e-09
41.5,46.25,1.0803456e-09
41.5,46.875,6.9748246e-10
41.5,47.5,5.061912e-10
42.0,-28.125,5.796927e-11
42.0,-27.5,5.7564096e-11
42.0,-26.875,5.6713564e-11
42.0,-26.25,5.6640814e-11
42.0,-25.625,5.770428e-11
42.0,-25.0,5.8610276e-11
42.0,-24.375,5.937971e-11
42.0,-23.75,5.945918e-11
42.0,-23.125,6.087796e-11
42.0,-22.5,6.331398e-11
42.0,-21.875,6.457687e-11
42.0,-21.25,6.449827e-11
42.0,-20.625,6.276583e-11
42.0,-20.0,6.151321e-11
42.0,-19.375,5.994762e-11
42.0,-18.75,5.767437e-11
42.0,-18.125,5.6315667e-11
42.0,-17.5,5.5398065e-11
42.0,-16.875,5.3326787e-11
42.0,-16.25,5.219851e-11
42.0,-15.625,5.3234517e-11
42.0,-15.0,5.3362384e-11
42.0,-14.375,5.4439946e-11
42.0,-13.75,5.8620594e-11
42.0,-13.125,6.885566e-11
42.0,-12.5,8.880662e-11
42.0,-11.875,1.2797247e-10
42.0,-11.25,2.0730027e-10
42.0,-10.625,3.347128e-10
42.0,-10.0,5.46009e-10
42.0,-9.375,8.9181384e-10
42.0,-8.75,1.8885644e-09
42.0,-8.125,1.3419384e-09
42.0,-7.5,1.1260615e-09
42.0,-6.875,1.0176295e-09
42.0,-6.25,1.0117858e-09
42.0,-5.625,1.2211546e-09
42.0,-5.0,1.3059146e-09
42.0,-4.375,1.3980719e-09
42.0,-3.75,1.2373542e-09
42.0,-3.125,8.711138e-10
42.0,-2.5,8.8103314e-10
42.0,-1.875,1.1977666e-09
42.0,-1.25,1.2441452e-09
42.0,-0.625,1.3802873e-09
42.0,0.0,1.1738462e-09
42.0,0.625,1.2146846e-09
42.0,1.25,1.1366357e-09
42.0,1.875,1.4937329e-09
42.0,2.5,1.9602306e-09
42.0,3.125,1.2793435e-09
42.0,3.75,7.2527345e-10
42.0,4.375,5.6016825e-10
42.0,5.0,5.9501076e-10
42.0,5.625,6.2378447e-10
42.0,6.25,6.0656147e-10
42.0,6.875,5.4277133e-10
42.0,7.5,4.9719673e-10
42.0,8.125,4.6957843e-10
42.0,8.75,5.554474e-10
42.0,9.375,4.8916166e-10
42.0,10.0,4.9295334e-10
42.0,10.625,5.222426e-10
42.0,11.25,6.860046e-10
42.0,11.875,1.3277237e-09
42.0,12.5,2.5963756e-09
42.0,13.125,1.711625e-09
42.0,13.75,1.2320153e-09
42.0,14.375,1.5039698e-09
42.0,15.0,1.0961783e-09
42.0,15.625,9.235265e-10
42.0,16.25,7.008757e-10
42.0,16.875,5.097932e-10
42.0,17.5,4.3385245e-10
42.0,18.125,4.412347e-10
42.0,18.75,5.684207e-10
42.0,19.375,9.1825714e-10
42.0,20.0,1.4673376e-09
42.0,20.625,1.9027233e-09
42.0,21.25,3.6279e-09
42.0,21.875,1.9864494e-09
42.0,22.5,1.0758431e-09
42.0,23.125,9.928429e-10
42.0,23.75,8.0244467e-10
42.0,24.375,1.01837e-09
42.0,25.0,1.24216e-09
42.0,25.625,1.6189241e-09
42.0,26.25,1.7248839e-09
42.0,26.875,1.1988529e-09
42.0,27.5,1.0620621e-09
42.0,28.125,8.7650776e-10
42.0,28.75,1.3339034e-09
42.0,29.375,1.3500846e-09
42.0,30.0,1.1454976e-09
42.0,30.625,8.5262614e-10
42.0,31.25,7.6676593e-10
42.0,31.875,7.127408e-10
42.0,32.5,6.6316336e-10
42.0,33.125,5.9284416e-10
42.0,33.75,5.678626e-10
42.0,34.375,5.089863e-10
42.0,35.0,5.2415794e-10
42.0,35.625,4.979296e-10
42.0,36.25,4.42857e-10
42.0,36.875,3.5805323e-10
42.0,37.5,3.0290387e-10
42.0,38.125,2.5515376e-10
42.0,38.75,2.247741e-10
42.0,39.375,2.2594901e-10
42.0,40.0,2.4041183e-10
42.0,40.625,2.9350075e-10
42.0,41.25,4.7101273e-10
42.0,41.875,9.660012e-10
42.0,42.5,1.02079e-09
42.0,43.125,9.395112e-10
42.0,43.75,1.0081296e-09
42.0,44.375,1.5201287e-09
42.0,45.0,1.7263415e-09
42.0,45.625,1.1149903e-09
42.0,46.25,6.229312e-10
42.0,46.875,3.9864842e-10
42.0,47.5,5.2531945e-10
42.5,-28.125,5.6830946e-11
42.5,-27.5,5.583752e-11
42.5,-26.875,5.4296085e-11
42.5,-26.25,5.3130153e-11
42.5,-25.625,5.335069e-11
42.5,-25.0,5.3903673e-11
42.5,-24.375,5.5157472e-11
42.5,-23.75,5.722056e-11
42.5,-23.125,5.945809e-11
42.5,-22.5,6.219294e-11
42.5,-21.875,6.41586e-11
42.5,-21.25,6.4582444e-11
42.5,-20.625,6.368555e-11
42.5,-20.0,6.311648e-11
42.5,-19.375,6.239067e-11
42.5,-18.75,6.1333175e-11
42.5,-18.125,6.125657e-11
42.5,-17.5,6.039218e-11
42.5,-16.875,5.926333e-11
42.5,-16.25,5.822858e-11
42.5,-15.625,5.7817213e-11
42.5,-15.0,5.7572367e-11
42.5,-14.375,5.8061785e-11
42.5,-13.75,6.1948335e-11
42.5,-13.125,7.1022195e-11
42.5,-12.5,8.8636924e-11
42.5,-11.875,1.2492817e-10
42.5,-11.25,1.9793639e-10
42.5,-10.625,3.2149094e-10
42.5,-10.0,5.1619736e-10
42.5,-9.375,8.784193e-10
42.5,-8.75,1.6894451e-09
42.5,-8.125,1.2933775e-09
42.5,-7.5,1.1302974e-09
42.5,-6.875,1.1787101e-09
42.5,-6.25,1.0515426e-09
42.5,-5.625,1.3330691e-09
42.5,-5.0,1.0511465e-09
42.5,-4.375,1.140484e-09
42.5,-3.75,1.1715412e-09
42.5,-3.125,1.1408863e-09
42.5,-2.5,1.3212753e-09
42.5,-1.875,1.6118424e-09
42.5,-1.25,1.058192e-09
42.5,-0.625,7.1492445e-10
42.5,0.0,6.125732e-10
42.5,0.625,5.24699e-10
42.5,1.25,5.1300614e-10
42.5,1.875,6.1034505e-10
42.5,2.5,1.0884874e-09
42.5,3.125,1.0565919e-09
42.5,3.75,7.22615e-10
42.5,4.375,6.6576716e-10
42.5,5.0,8.318486e-10
42.5,5.625,8.916119e-10
42.5,6.25,8.5658736e-10
42.5,6.875,7.143164e-10
42.5,7.5,6.41506e-10
42.5,8.125,5.6961214e-10
42.5,8.75,5.6735394e-10
42.5,9.375,6.374836e-10
42.5,10.0,6.7347217e-10
42.5,10.625,8.090815e-10
42.5,11.25,9.926105e-10
42.5,11.875,1.6768572e-09
42.5,12.5,1.7053134e-09
42.5,13.125,1.2256066e-09
42.5,13.75,1.4587584e-09
42.5,14.375,1.0425855e-09
42.5,15.0,7.092365e-10
42.5,15.625,6.5574157e-10
42.5,16.25,5.480689e-10
42.5,16.875,4.9834725e-10
42.5,17.5,5.19945e-10
42.5,18.125,6.034317e-10
42.5,18.75,7.530779e-10
42.5,19.375,9.0361296e-10
42.5,20.0,1.20672e-09
42.5,20.625,2.1482534e-09
42.5,21.25,3.4202623e-09
42.5,21.875,1.7200406e-09
42.5,22.5,1.0993948e-09
42.5,23.125,1.4536486e-09
42.5,23.75,1.2685187e-09
42.5,24.375,1.3615176e-09
42.5,25.0,1.4512205e-09
42.5,25.625,1.6447778e-09
42.5,26.25,1.8193439e-09
42.5,26.875,1.2435996e-09
42.5,27.5,1.0681503e-09
42.5,28.125,7.339005e-10
42.5,28.75,8.409596e-10
42.5,29.375,8.915496e-10
42.5,30.0,8.46988e-10
42.5,30.625,6.963203e-10
42.5,31.25,5.861709e-10
42.5,31.875,5.0702664e-10
42.5,32.5,4.5449766e-10
42.5,33.125,4.161707e-10
42.5,33.75,3.8325987e-10
42.5,34.375,3.5374562e-10
42.5,35.0,3.5573422e-10
42.5,35.625,3.2907574e-10
42.5,36.25,3.138206e-10
42.5,36.875,2.94462e-10
42.5,37.5,2.7269825e-10
42.5,38.125,2.5297045e-10
42.5,38.75,2.4734745e-10
42.5,39.375,3.1108627e-10
42.5,40.0,3.9554704e-10
42.5,40.625,4.1861445e-10
42.5,41.25,5.6536625e-10
42.5,41.875,9.44983e-10
42.5,42.5,9.488393e-10
42.5,43.125,7.8653e-10
42.5,43.75,7.0604667e-10
42.5,44.375,6.989447e-10
42.5,45.0,5.92863e-10
42.5,45.625,4.179721e-10
42.5,46.25,4.4990908e-10
42.5,46.875,6.058379e-10
42.5,47.5,9.0432956e-10
43.0,-28.125,5.4401053e-11
43.0,-27.5,5.3606064e-11
43.0,-26.875,5.190578e-11
43.0,-26.25,5.0521858e-11
43.0,-25.625,5.0587704e-11
43.0,-25.0,5.0918395e-11
43.0,-24.375,5.1453702e-11
43.0,-23.75,5.3284918e-11
43.0,-23.125,5.5523586e-11
43.0,-22.5,5.78986e-11
43.0,-21.875,6.08047e-11
43.0,-21.25,6.328295e-11
43.0,-20.625,6.408742e-11
43.0,-20.0,6.494009e-11
43.0,-19.375,6.506196e-11
43.0,-18.75,6.465397e-11
43.0,-18.125,6.4852644e-11
43.0,-17.5,6.537169e-11
43.0,-16.875,6.5009e-11
43.0,-16.25,6.3872616e-11
43.0,-15.625,6.216805e-11
43.0,-15.0,6.123778e-11
43.0,-14.375,6.156353e-11
43.0,-13.75,6.487209e-11
43.0,-13.125,7.236879e-11
43.0,-12.5,8.8136665e-11
43.0,-11.875,1.1848454e-10
43.0,-11.25,1.7482886e-10
43.0,-10.625,2.800836e-10
43.0,-10.0,4.6350743e-10
43.0,-9.375,8.0148893e-10
43.0,-8.75,1.3335583e-09
43.0,-8.125,1.6851595e-09
43.0,-7.5,1.2722664e-09
43.0,-6.875,1.2064663e-09
43.0,-6.25,1.1096479e-09
43.0,-5.625,1.5634429e-09
43.0,-5.0,8.5065094e-10
43.0,-4.375,9.434322e-10
43.0,-3.75,1.2573074e-09
43.0,-3.125,1.9421895e-09
43.0,-2.5,1.6332306e-09
43.0,-1.875,1.5360287e-09
43.0,-1.25,1.1535917e-09
43.0,-0.625,8.806851e-10
43.0,0.0,8.724167e-10
43.0,0.625,8.6326346e-10
43.0,1.25,9.603619e-10
43.0,1.875,1.0716942e-09
43.0,2.5,1.3006519e-09
43.0,3.125,1.1347818e-09
43.0,3.75,8.8440993e-10
43.0,4.375,9.895027e-10
43.0,5.0,1.6299718e-09
43.0,5.625,1.6703631e-09
43.0,6.25,1.3752985e-09
43.0,6.875,1.0773621e-09
43.0,7.5,8.7414026e-10
43.0,8.125,7.4595286e-10
43.0,8.75,6.8382555e-10
43.0,9.375,7.121984e-10
43.0,10.0,8.3790874e-10
43.0,10.625,1.1598548e-09
43.0,11.25,1.4244864e-09
43.0,11.875,1.6585943e-09
43.0,12.5,1.6748032e-09
43.0,13.125,1.2926027e-09
43.0,13.75,1.3317888e-09
43.0,14.375,7.0781525e-10
43.0,15.0,5.456548e-10
43.0,15.625,5.38657e-10
43.0,16.25,5.5994803e-10
43.0,16.875,6.7650024e-10
43.0,17.5,9.030957e-10
43.0,18.125,1.0669398e-09
43.0,18.75,1.1972673e-09
43.0,19.375,9.782488e-10
43.0,20.0,1.0758807e-09
43.0,20.625,1.5113326e-09
43.0,21.25,2.1706954e-09
43.0,21.875,1.727096e-09
43.0,22.5,1.1777623e-09
43.0,23.125,1.4881951e-09
43.0,23.75,1.5840396e-09
43.0,24.375,1.4292575e-09
43.0,25.0,1.3198542e-09
43.0,25.625,1.3165005e-09
43.0,26.25,1.2637535e-09
43.0,26.875,1.3740704e-09
43.0,27.5,1.4756003e-09
43.0,28.125,8.7553015e-10
43.0,28.75,7.219905e-10
43.0,29.375,6.968142e-10
43.0,30.0,6.697183e-10
43.0,30.625,5.809917e-10
43.0,31.25,4.9540577e-10
43.0,31.875,4.3305773e-10
43.0,32.5,3.9129047e-10
43.0,33.125,3.5934425e-10
43.0,33.75,3.409014e-10
43.0,34.375,3.2526534e-10
43.0,35.0,3.1778044e-10
43.0,35.625,3.1306763e-10
43.0,36.25,3.1269862e-10
43.0,36.875,3.0699698e-10
43.0,37.5,2.9448308e-10
43.0,38.125,3.0137134e-10
43.0,38.75,3.644217e-10
43.0,39.375,8.7918633e-10
43.0,40.0,1.2686077e-09
43.0,40.625,5.295436e-10
43.0,41.25,4.2477946e-10
43.0,41.875,4.9075666e-10
43.0,42.5,3.8604833e-10
43.0,43.125,3.222235e-10
43.0,43.75,5.8587607e-10
43.0,44.375,1.0533928e-09
43.0,45.0,1.0995581e-09
43.0,45.625,1.6722534e-09
43.0,46.25,1.1230119e-09
43.0,46.875,1.0156214e-09
43.0,47.5,7.60992e-10
43.5,-28.125,5.3266443e-11
43.5,-27.5,5.208511e-11
43.5,-26.875,5.0443375e-11
43.5,-26.25,4.9215562e-11
43.5,-25.625,4.929031e-11
43.5,-25.0,4.9329704e-11
43.5,-24.375,4.942169e-11
43.5,-23.75,5.0045676e-11
43.5,-23.125,5.100794e-11
43.5,-22.5,5.2917684e-11
43.5,-21.875,5.6407688e-11
43.5,-21.25,5.9581846e-11
43.5,-20.625,6.158023e-11
43.5,-20.0,6.382003e-11
43.5,-19.375,6.566285e-11
43.5,-18.75,6.597326e-11
43.5,-18.125,6.692275e-11
43.5,-17.5,6.900391e-11
43.5,-16.875,7.0090815e-11
43.5,-16.25,6.924404e-11
43.5,-15.625,6.7338135e-11
43.5,-15.0,6.6663536e-11
43.5,-14.375,6.7194174e-11
43.5,-13.75,6.993875e-11
43.5,-13.125,7.6692284e-11
43.5,-12.5,9.1466903e-11
43.5,-11.875,1.1687475e-10
43.5,-11.25,1.6523342e-10
43.5,-10.625,2.5528968e-10
43.5,-10.0,3.9998188e-10
43.5,-9.375,6.270868e-10
43.5,-8.75,9.0468566e-10
43.5,-8.125,1.4069662e-09
43.5,-7.5,1.0896603e-09
43.5,-6.875,1.0378799e-09
43.5,-6.25,1.3104632e-09
43.5,-5.625,2.1479074e-09
43.5,-5.0,8.406881e-10
43.5,-4.375,8.073287e-10
43.5,-3.75,1.1397617e-09
43.5,-3.125,1.3413225e-09
43.5,-2.5,1.0687882e-09
43.5,-1.875,1.0514437e-09
43.5,-1.25,1.167685e-09
43.5,-0.625,1.3534774e-09
43.5,0.0,1.458959e-09
43.5,0.625,1.4927105e-09
43.5,1.25,2.0427886e-09
43.5,1.875,1.7465017e-09
